24,,"Deska Barlock, buk naturalny, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa family"
25,,"Deska Barlock, buk parzony, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa family"
26,,"Deska Barlock, dąb 1-lam,  lakier matowy otwartoporowy, miodowo-złoty, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
27,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, miodowo-brązowy, szer.180 mm, dł. 2200 mm, klasa various"
28,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, oliwkowy, szer.180 mm, dł. 2200 mm, klasa various"
29,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, white-wash, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
30,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier matowy, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
31,,"Deska Barlock, dąb eur., wkładka sklejka, 1-lam., lakier matowy, faza czterostronna, szczotka, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
32,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, szczotkowana, fazowana, szer.180 mm, dł. 2200 mm, klasa country"
33,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier inwestycyjny, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
34,,"Deska Barlock, dąb 1-lam, lakier professional, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
35,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier inwestycyjny, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa select"
36,,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, olej naturalny, faza czterostronna, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
37,,"Deska Barlock, dąb 1-lam, olej UV, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
38,,"Deska Barlock, dąb eur. 1-lam, olej oksydacyjny 2, biały 2, szczotkowana, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Vintage"
39,,"Deska Barlock, dąb eur. 1-lam, olej oksydacyjny biały, faza szczotka, dł.2200mm, szer.180mm, gr,14mm, klasa Majster"
40,,"Deska Barlock, dąb eur., wkładka sklejka, 1-lam., olej naturalny oksydacyjny, faza czterostronna, szczotka, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
41,,"Deska Barlock, dąb eur. 1-lam, olej oksydacyjny 2, szczotkowana, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Country"
42,,"Deska barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy biały, gr.14 tmm, szer.180 mm, dł. 2200 mm, lico 2,5mm, klasa standard"
43,,"Deska Barlock, wkładka sklejka, dąb eur. 3-lamelowa, lakier matowy, biały, dł. 2200mm, gr.14mm, szer.207 mm, klasa majster"
44,,"Deska Barlock, dąb eur. 3-lam, lakier matowy biały, dł. 1092mm, gr. 14mm, szer. 207mm, klasa family"
45,,"Deska Barlock, wkładka sklejka, dąb eur., 3-lamelowa, lakier matowy, brąz, szczotkowana, dł. 2200mm, gr.14mm, szer.207mm, klasa Majster"
46,,"Deska Barlock, dąb eur. 3-lam, lakier matowy, choco, szczotkowana, dł. 1092mm, gr. 14mm, szer. 207mm, klasa family"
47,,"Deska Barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, espresso, szczotkowana,  szer.207 mm, dł. 1092 mm, klasa standard"
48,,"Deska barlock dąb europejski, warstwa sosna+sklejka, 3-lamelowa, lakier standard, kolor WALNUT, gr.14 mm, szer.207 mm, dł. 2200 mm, klasa FAMILY"
49,,"Deska Barlock 5Gs, wkładka sklejka, dąb eur. 3-lamelowa, lakier półmatowy, walnut,  dł. 2200mm, gr.14mm, szer.207 mm, klasa Majster"
50,,"Deska barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, gr.14 mm, szer.180 mm, dł. 2200 mm, lico 2,5mm, klasa majster"
51,,"Deska barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, gr.14 mm, szer.180 mm, dł. 2200 mm, lico 2,5mm, klasa standard"
52,,"Deska Barlock, dąb eur. 3-lam, lakier standard, dł. 1092mm, gr. 14mm, szer. 207mm, klasa family"
53,,"Deska Barlock, dąb eu. 3-lam, lakier professional, dł.2200mm, gr.14mm, szer.207mm, klasa Family step_0 montaż przyklejenie do podłoża"
54,,"Deska Barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa family"
55,,"Deska Barlock, dąb europejski, sklejka, 3-lamelowa, olej naturalny,biały, szer.207 mm, dł. 2200 mm, klasa family"
56,,"Deska Barlock, dąb europejski, warstwa sosna, 3-lamelowa, olej nat.,  szer.207 mm, dł. 2200 mm, klasa family"
57,,"Deska Barlock, dąb wędzony, warstwa sosna, 3-lamelowa, lakier standard, white-wash,  szer.207 mm, dł. 2200 mm, klasa family"
58,,"Deska Barlock, jesion, warstwa sosna, 1-lamelowa, lakier matowy biały, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
59,,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier biały matowy,  szer.207 mm, dł. 2200 mm, klasa family"
60,,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier standard, kawa, szczotkowana,  szer.207 mm, dł. 2200 mm, klasa family"
61,,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier standard, kawa, szczotkowana,  szer.207 mm, dł. 1092 mm, klasa family"
62,,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa Majster"
63,,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa select"
64,,"Deska barlock, orzech eur., warstwa sosna, 3-lamelowa, lakier inwetycyjny,  szer.207 mm, dł. 2200 mm, klasa majster"
65,,"Deska Barlock, dąb europejski, warstwa sosna na obłogu, 3-lamelowa, olej oksydacyjny 2, biały 2,  szer.207 mm, dł. 2200 mm, klasa family"
66,,"Deska Barlock, dąb europejski, obłóg, 3-lamelowa, olej oksydacyjny 2, biały, szer.207 mm, dł. 2200 mm, klasa family Moland"
67,,"Deska Barlock, dąb europejski, warstwa sosna na obłogu, 3-lamelowa, olej oksydacyjny 2,  szer.207 mm, dł. 2200 mm, klasa family"
68,,"Deska Barlock, jesion, obłóg , 3-lamelowa, lakier matowy, biały, szer.207 mm, dł. 2200 mm, klasa family"
69,,"Deska Barlock, jesion, warstwa sosna na obłogu, 3-lamelowa, olej oksydacyjny 2, szer.207 mm, dł. 2200 mm, klasa family"
70,,"Deska barclick, akacja parzona, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa family"
71,,"Deska barclick, akacja parzona, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 1092 mm, klasa family"
72,,"Deska barclick, buk biały, warstwa sosna, 3-lamelowa, lakier standard, gr.14 mm, szer.207 mm, dł. 1092 mm, klasa family"
73,,"Deska barclick, buk europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 2200 mm, klasa select"
74,,"Deska barclick, buk europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
75,,"Deska barclick, buk europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa majster"
76,,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 2200 mm, klasa select"
77,,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa select"
78,,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
79,,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 1092 mm, klasa family"
80,,"Deska barclick, buk parzony europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa majster"
81,,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, olej, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa select"
82,,"Deska barclick, brzoza, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa family"
83,,"Deska barclick, brzoza, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 1092 mm, klasa family"
84,,"Deska Barclick, czereśnia, warstwa sosna, 3-lamelowa, podbarwiana, lakier standard, szer.207 mm, dł. 1092 mm, klasa family"
85,,"Deska barclick, czereśnia, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
86,,"Deska barclick, dąb czerwony, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa family"
87,,"Deska barclick, dąb czerwony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 2200 mm, klasa select"
88,,"Deska barclick, dąb czerwony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
89,,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., lakier matowy biały 2, dł.1082mm, gr.14mm, szer.180mm, klasa Majster"
90,,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.130mm, dł. 2200mm, klasa family"
91,,"Deska Barclick, dąb 1-lam, lakier matowy, biały 3 pearl, szczotka, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
92,,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.180mm, dł. 2200mm, klasa various"
93,,"Deska Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.130mm, dł. 1092mm, klasa various"
94,,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.180mm, dł. 1092mm, klasa various"
95,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy biały 3 pearl, szczotka,  gr. 14mm, szer.130 mm, dł. 1082mm, klasa Majster"
96,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy biały 6, szczotkowana,  microfaza, dł.1092mm, gr.14mm, szer.130mm, klasa Family"
97,,"Deska Barclick,dąb 1-lam, lakier matowy,biały 9, szczotkowany, microfaza czterostronna, dł.1092 mm, gr.14mm, szer.130mm, klasa family"
98,,"Deska Barclick, dąb 1-lam, lakier matowy  biały, dł.1800mm, gr.14mm, szer.180mm, klasa Majster"
99,,"Deska Barclick, dąb eur. 1-lam lakier matowy biały, dł. 1092mm, gr. 14mm, szer. 130mm, klasa various"
100,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, cream2, microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
101,,"Deska Barclick, dąb eur., wkładka sklejka, 3-lam., lakier matowy, cream 2, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Natur"
102,,"Deska Barclick, dąb 1-lam,  lakier matowy cream2, szczotka, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
103,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, cognac, microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
104,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, cognac, szczotkowana,  microfaza, dł.1092mm, gr.14mm, szer.130mm, klasa Various"
105,,"Deska Barclick,dąb eur. warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, cream, szczotkowana, fazowana, gr.14 mm, szer.180mm, dł. 1092mm, klasa natur"
106,,"Deska Cheesecake, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, white-wash, cream, gr.14 mm, szer.180mm, dł. 2200mm, klasa family"
107,,"Deska Cheesecake, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, white-wash, cream, gr.14 mm, szer.180mm, dł. 1092mm, klasa family"
108,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, espresso, microfaza, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
109,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy strukturyzowany, espresso,  microfaza, dł.1092mm, gr.14mm, szer.130mm, klasa Country"
110,,"Deska Barclick, dąb eur. 1-lam lakier matowy, gold, faza czterostronna, dł. 1092mm, gr. 14mm, szer. 180mm, klasa country"
111,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy struktyryzowany, gold, microfaza, dł.725mm, gr.14mm, szer.130mm, klasa Family"
112,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy struktyryzowany, gold, microfaza, mix dł. 1465-725mm, gr.14mm, szer.130mm, klasa Family"
113,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy grafit,microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
114,,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., lakier matowy, grafit, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Natur"
115,,"Deska Gingerbread, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, grafit, gr.14 mm, szer.180mm, dł. 2200mm, klasa natur"
116,,"Deska Barclick,dąb 1-lam, lakier matowy,popiel 2,faza dwustronna, dł.2200mm, gr.14mm, szer.207mm, klasa majster"
117,,"Deska Barclick, dąb eur., wkładka sklejka, 3-lam., lakier matowy, popiel 2, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Natur"
118,,"Deska Barclick, wkładka sklejka, dąb eur., 1-lamelowa, lakier matowy, popiel 2, szczotkowana, faza czterostronna, dł. 2200mm, gr.14mm, szer.180mm, klasa Family"
119,,"Deska Barclick dąb 1-lamelowa lakier matowy,microfaza, walnut, gr.14 mm, szer.130 mm, dł.725 mm, klasa country"
120,,"Deska Barclick dąb 1-lamelowa lakier matowy,microfaza, walnut, gr.14 mm, szer.130 mm, dł.1465 mm, klasa country"
121,,"Deska barclick,warstwa sosna, wkladka sklejka, dąb 1 lam,lakier matowy, White-wash szczotka,dl.2200mm,gr.14mm,szer.130mm, klasa Family"
122,,"Deska barclick,warstwa sosna, wkladka sklejka, dąb 1 lam,lakier matowy, White-wash szczotka,dl.1092mm,gr.14mm,szer.130mm, klasa Family"
123,,"Deska Barclick, dąb 1-lam, lakier matowy, white-wash, dł.1082mm, gr.14mm, szer.180mm, klasa Majster"
124,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier matowy, gr.14 mm, szer.180 mm, dł. 1800 mm, klasa family"
125,,"Deska Barclick, dąb 1-lam,  lakier matowy, faza czterostronna, dł.1800mm, gr.14mm, szer.180mm, klasa Majster"
126,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier matowy, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
127,,"Deska Barclick, dąb eur., wkładka sklejka, 3-lam., lakier matowy, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Family"
128,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, lakier matowy, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa family"
129,,"Deska Barclick,dąb 1-lam, lakier matowy,szczotkowany, faza czterostronna, dł.1092 mm, gr.14mm, szer.130mm, klasa vintage"
130,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, faza, lakier matowy, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
131,,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., lakier matowy, faza czterostronna, szczotka, dł.1092mm, gr.14mm, szer.180mm, klasa Majster"
132,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, antic, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa rustic"
133,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa family"
134,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier półmatowy, faza czterostronna,  gr. 14mm, szer.130 mm, dł. 2200 mm, klasa Majster"
135,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa natur"
136,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa select"
137,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa country"
138,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa family"
139,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier półmatowy, faza czterostronna,  gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
140,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa natur"
141,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa various"
142,,"Deska Barclick, dąb eur. 1-lam, lakier matowy, faza dwustronna, dł. 1082mm, gr.14mm, szer.130mm, klasa Majster"
143,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, gr.14 mm, szer.130 mm, dł. 725 mm, klasa family"
144,,"Deska Barclick, dąb europejski, 1-lamelowa, lakier półmatowy, gr. 14mm, szer.130 mm, dł. 725mm, klasa Majster"
145,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, gr.14 mm, szer.130 mm, dł. 725 mm, klasa rustic"
146,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa rustic"
147,,"Deska Barclick, dąb europejski, warstwa sosnam 1-lamelowa, lakier półmatowy, dł. 1092mm, gr.14mm, szer.130mm, klasa Various"
148,,"Deska Barclick, dąb eur., warstwa sosna, 1-lamelowa, lakier standard,gr.14mm,szer.130 mm, mix długości 725mm/1465mm, klasa family"
149,,"Deska Barclick, dąb eur. 1-lam, lakier półmatowy, dł. 1082mm, gr.14mm, szer.180mm, klasa Majster"
150,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, olej, czarny, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
151,,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., olej UV, szczotka, faza dwustronna, dł.1082mm, gr.14mm, szer.180mm, klasa Majster"
152,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, olej, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
153,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, faza,olej, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa family"
154,,"Deska Barclick, dąb europejski, 1-lamelowa, olej UV, faza czterostronna, szczotka, gr. 14mm, szer.130 mm, dł. 2200 mm, klasa Majster"
155,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, faza, olej nat., gr.14 mm, szer.180 mm, dł. 2200 mm, klasa country"
156,,"Deska Barclick,dąb europejski,warstwa sosna,1-lamelowa,olej,szczotkowana, faza czterostronna,dł.1092mm,gr.14mm,szer.180mm,klasa various"
157,,"Deska Barclick, dąb europejski, warstwa sosna, 1-lamelowa, olej oksydacyjny 2 popiel, szczotkowany, microfaza czterostronna, gr.14mm, szer.130mm, dł.1092mm, klasa family"
158,,"Deska Barclick, dąb europejski, 1-lamelowa, olej naturalny oksydacyjny 2, popiel, microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
159,,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, surowa, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
160,,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.207mm, dł. 2200mm, klasa family"
161,,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.207mm, dł. 2200mm, klasa majster"
162,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, biały,  szer.207 mm, dł. 2200 mm, klasa family"
163,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, biały,  szer.207 mm, dł. 1092 mm, klasa family"
164,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, biały,  szer.207 mm, dł. 1092 mm, klasa rustic"
165,,"Deska barclick, dąb europejski, warstwa sosna+sklejka, 3-lamelowa, lakier matowy, ceram 2, szczotkowana , gr.14 mm, szer.207 mm, dł. 1092 mm, klasa family"
166,,"Deska Cherry Chocolate, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, szczotkowana, choco, gr.14 mm, szer.207mm, dł. 1092mm, klasa family"
167,,"Deska Barclick 5Gs, wkładka sklejka, dąb eur. 3-lamelowa, lakier matowy, Cherry Chocolate  dł. 1082mm, gr.14mm, szer.207 mm, klasa Majster"
168,,"Deska Cheesecake, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, white-wash, cream, gr.14 mm, szer.207mm, dł. 2200mm, klasa family"
169,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, szczotkowana, gr.14 mm, szer.207 mm, dł. 1092 mm, klasa family"
170,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy,  szer.207 mm, dł. 2200 mm, klasa family"
171,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, antic,  szer.207 mm, dł. 1092 mm, klasa family"
172,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, szczotkowana, lakier standard, espresso,  szer.207 mm, dł. 2200 mm, klasa standard"
173,,"Deska Barclick, wkładka sklejka, dąb eur., 3-lamelowa, lakier półmatowy, espresso, szczotkowana, dł. 1092mm, gr.14mm, szer.207mm, klasa Family"
174,,"Deska Barclick, wkładka sklejka, dąb eur., 3-lamelowa, lakier półmatowy, espresso, szczotkowana, dł. 1082mm, gr.14mm, szer.207mm, klasa majster"
175,,"Deska Barclick, wkładka sklejka, dąb eur. 3-lamelowa, lakier półmatowy, gold,  dł. 1092mm, gr.14mm, szer.207 mm, klasa family"
176,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, gold,gr.14 mm szer.207 mm, dł. 1092 mm, klasa standard"
177,,"Deska Barclick, wkładka sklejka, dąb eur. 3-lamelowa, lakier półmatowy, gold,  dł. 1082mm, gr.14mm, szer.207 mm, klasa Majster"
178,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, shadow 2,  szer.207 mm, dł. 2200 mm, klasa rustic"
179,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, szczotkowana, lakier standard, wybielony,  szer.207 mm, dł. 2200 mm, klasa standard"
180,,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, szczotkowana, lakier standard, wybielony,  szer.207 mm, dł. 1092 mm, klasa standard"
