18,2,"DESKA LITA PIÓRO-WPUST DĄB AMBER LAKIER /1,20 MIX 400-1200/ FAZOWANA G18 S135 1 LAM"
19,2,"DESKA LITA PIÓRO-WPUST DĄB LAKIER /1,80 MIX 600-1800/ NATURAL FAZOWANA G18 S135 1 LAM"
20,2,"DESKA LITA PIÓRO-WPUST, DĄB-STANDARD, OLEJ BIAŁY, wym.:15x120x300-1200mm (mix), FAZOWANY, 1LAM."
21,2,"DESKA LITA PIÓRO-WPUST DĄB AMBER SUROWY /1,80 MIX 400-1800/ FAZOWANA G18 S135 1 LAM"
22,2,"DESKA LITA PIÓRO-WPUST JESION RUSTIC LAKIER /1,20 MIX 300-1200/ FAZOWANA G15 S120 1 LAM"
23,2,"DESKA LITA PIÓRO-WPUST JESION SAFIR LAKIER /1,80 MIX 600-1800/ FAZOWANA G18 S135 1 LAM"
24,2,"Deska Barlock, buk naturalny, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa family"
25,2,"Deska Barlock, buk parzony, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa family"
26,2,"Deska Barlock, dąb 1-lam,  lakier matowy otwartoporowy, miodowo-złoty, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
27,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, miodowo-brązowy, szer.180 mm, dł. 2200 mm, klasa various"
28,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, oliwkowy, szer.180 mm, dł. 2200 mm, klasa various"
29,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, white-wash, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
30,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier matowy, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
31,2,"Deska Barlock, dąb eur., wkładka sklejka, 1-lam., lakier matowy, faza czterostronna, szczotka, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
32,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier matowy, szczotkowana, fazowana, szer.180 mm, dł. 2200 mm, klasa country"
33,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier inwestycyjny, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
34,2,"Deska Barlock, dąb 1-lam, lakier professional, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
35,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, lakier inwestycyjny, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa select"
36,2,"Deska Barlock, dąb europejski, warstwa sosna, 1-lamelowa, olej naturalny, faza czterostronna, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
37,2,"Deska Barlock, dąb 1-lam, olej UV, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
38,2,"Deska Barlock, dąb eur. 1-lam, olej oksydacyjny 2, biały 2, szczotkowana, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Vintage"
39,2,"Deska Barlock, dąb eur. 1-lam, olej oksydacyjny biały, faza szczotka, dł.2200mm, szer.180mm, gr,14mm, klasa Majster"
40,2,"Deska Barlock, dąb eur., wkładka sklejka, 1-lam., olej naturalny oksydacyjny, faza czterostronna, szczotka, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
41,2,"Deska Barlock, dąb eur. 1-lam, olej oksydacyjny 2, szczotkowana, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Country"
42,2,"Deska barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy biały, gr.14 tmm, szer.180 mm, dł. 2200 mm, lico 2,5mm, klasa standard"
43,2,"Deska Barlock, wkładka sklejka, dąb eur. 3-lamelowa, lakier matowy, biały, dł. 2200mm, gr.14mm, szer.207 mm, klasa majster"
44,2,"Deska Barlock, dąb eur. 3-lam, lakier matowy biały, dł. 1092mm, gr. 14mm, szer. 207mm, klasa family"
45,2,"Deska Barlock, wkładka sklejka, dąb eur., 3-lamelowa, lakier matowy, brąz, szczotkowana, dł. 2200mm, gr.14mm, szer.207mm, klasa Majster"
46,2,"Deska Barlock, dąb eur. 3-lam, lakier matowy, choco, szczotkowana, dł. 1092mm, gr. 14mm, szer. 207mm, klasa family"
47,2,"Deska Barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, espresso, szczotkowana,  szer.207 mm, dł. 1092 mm, klasa standard"
48,2,"Deska barlock dąb europejski, warstwa sosna+sklejka, 3-lamelowa, lakier standard, kolor WALNUT, gr.14 mm, szer.207 mm, dł. 2200 mm, klasa FAMILY"
49,2,"Deska Barlock 5Gs, wkładka sklejka, dąb eur. 3-lamelowa, lakier półmatowy, walnut,  dł. 2200mm, gr.14mm, szer.207 mm, klasa Majster"
50,2,"Deska barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, gr.14 mm, szer.180 mm, dł. 2200 mm, lico 2,5mm, klasa majster"
51,2,"Deska barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, gr.14 mm, szer.180 mm, dł. 2200 mm, lico 2,5mm, klasa standard"
52,2,"Deska Barlock, dąb eur. 3-lam, lakier standard, dł. 1092mm, gr. 14mm, szer. 207mm, klasa family"
53,2,"Deska Barlock, dąb eu. 3-lam, lakier professional, dł.2200mm, gr.14mm, szer.207mm, klasa Family step_0 montaż przyklejenie do podłoża"
54,2,"Deska Barlock, dąb europejski, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa family"
55,2,"Deska Barlock, dąb europejski, sklejka, 3-lamelowa, olej naturalny,biały, szer.207 mm, dł. 2200 mm, klasa family"
56,2,"Deska Barlock, dąb europejski, warstwa sosna, 3-lamelowa, olej nat.,  szer.207 mm, dł. 2200 mm, klasa family"
57,2,"Deska Barlock, dąb wędzony, warstwa sosna, 3-lamelowa, lakier standard, white-wash,  szer.207 mm, dł. 2200 mm, klasa family"
58,2,"Deska Barlock, jesion, warstwa sosna, 1-lamelowa, lakier matowy biały, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
59,2,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier biały matowy,  szer.207 mm, dł. 2200 mm, klasa family"
60,2,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier standard, kawa, szczotkowana,  szer.207 mm, dł. 2200 mm, klasa family"
61,2,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier standard, kawa, szczotkowana,  szer.207 mm, dł. 1092 mm, klasa family"
62,2,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa Majster"
63,2,"Deska Barlock, jesion, warstwa sosna, 3-lamelowa, lakier inwestycyjny,  szer.207 mm, dł. 2200 mm, klasa select"
64,2,"Deska barlock, orzech eur., warstwa sosna, 3-lamelowa, lakier inwetycyjny,  szer.207 mm, dł. 2200 mm, klasa majster"
65,2,"Deska Barlock, dąb europejski, warstwa sosna na obłogu, 3-lamelowa, olej oksydacyjny 2, biały 2,  szer.207 mm, dł. 2200 mm, klasa family"
66,2,"Deska Barlock, dąb europejski, obłóg, 3-lamelowa, olej oksydacyjny 2, biały, szer.207 mm, dł. 2200 mm, klasa family Moland"
67,2,"Deska Barlock, dąb europejski, warstwa sosna na obłogu, 3-lamelowa, olej oksydacyjny 2,  szer.207 mm, dł. 2200 mm, klasa family"
68,2,"Deska Barlock, jesion, obłóg , 3-lamelowa, lakier matowy, biały, szer.207 mm, dł. 2200 mm, klasa family"
69,2,"Deska Barlock, jesion, warstwa sosna na obłogu, 3-lamelowa, olej oksydacyjny 2, szer.207 mm, dł. 2200 mm, klasa family"
70,2,"Deska barclick, akacja parzona, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa family"
71,2,"Deska barclick, akacja parzona, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 1092 mm, klasa family"
72,2,"Deska barclick, buk biały, warstwa sosna, 3-lamelowa, lakier standard, gr.14 mm, szer.207 mm, dł. 1092 mm, klasa family"
73,2,"Deska barclick, buk europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 2200 mm, klasa select"
74,2,"Deska barclick, buk europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
75,2,"Deska barclick, buk europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa majster"
76,2,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 2200 mm, klasa select"
77,2,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa select"
78,2,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
79,2,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 1092 mm, klasa family"
80,2,"Deska barclick, buk parzony europejski, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa majster"
81,2,"Deska barclick, buk parzony, warstwa sosna, 3-lamelowa, olej, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa select"
82,2,"Deska barclick, brzoza, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 2200 mm, klasa family"
83,2,"Deska barclick, brzoza, warstwa sosna, 3-lamelowa, lakier standard, gr.15 mm, szer.207 mm, dł. 1092 mm, klasa family"
84,2,"Deska Barclick, czereśnia, warstwa sosna, 3-lamelowa, podbarwiana, lakier standard, szer.207 mm, dł. 1092 mm, klasa family"
85,2,"Deska barclick, czereśnia, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
86,2,"Deska barclick, dąb czerwony, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa family"
87,2,"Deska barclick, dąb czerwony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 2200 mm, klasa select"
88,2,"Deska barclick, dąb czerwony, warstwa sosna, 3-lamelowa, lakier standard,  szer.207 mm, dł. 1092 mm, klasa family"
89,2,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., lakier matowy biały 2, dł.1082mm, gr.14mm, szer.180mm, klasa Majster"
90,2,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.130mm, dł. 2200mm, klasa family"
91,2,"Deska Barclick, dąb 1-lam, lakier matowy, biały 3 pearl, szczotka, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
92,2,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.180mm, dł. 2200mm, klasa various"
93,2,"Deska Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.130mm, dł. 1092mm, klasa various"
94,2,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.180mm, dł. 1092mm, klasa various"
95,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy biały 3 pearl, szczotka,  gr. 14mm, szer.130 mm, dł. 1082mm, klasa Majster"
96,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy biały 6, szczotkowana,  microfaza, dł.1092mm, gr.14mm, szer.130mm, klasa Family"
97,2,"Deska Barclick,dąb 1-lam, lakier matowy,biały 9, szczotkowany, microfaza czterostronna, dł.1092 mm, gr.14mm, szer.130mm, klasa family"
98,2,"Deska Barclick, dąb 1-lam, lakier matowy  biały, dł.1800mm, gr.14mm, szer.180mm, klasa Majster"
99,2,"Deska Barclick, dąb eur. 1-lam lakier matowy biały, dł. 1092mm, gr. 14mm, szer. 130mm, klasa various"
100,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, cream2, microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
101,2,"Deska Barclick, dąb eur., wkładka sklejka, 3-lam., lakier matowy, cream 2, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Natur"
102,2,"Deska Barclick, dąb 1-lam,  lakier matowy cream2, szczotka, faza czterostronna, dł.2200mm, gr.14mm, szer.180mm, klasa Majster"
103,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, cognac, microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
104,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, cognac, szczotkowana,  microfaza, dł.1092mm, gr.14mm, szer.130mm, klasa Various"
105,2,"Deska Barclick,dąb eur. warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, cream, szczotkowana, fazowana, gr.14 mm, szer.180mm, dł. 1092mm, klasa natur"
106,2,"Deska Cheesecake, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, white-wash, cream, gr.14 mm, szer.180mm, dł. 2200mm, klasa family"
107,2,"Deska Cheesecake, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, white-wash, cream, gr.14 mm, szer.180mm, dł. 1092mm, klasa family"
108,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy, espresso, microfaza, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
109,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy strukturyzowany, espresso,  microfaza, dł.1092mm, gr.14mm, szer.130mm, klasa Country"
110,2,"Deska Barclick, dąb eur. 1-lam lakier matowy, gold, faza czterostronna, dł. 1092mm, gr. 14mm, szer. 180mm, klasa country"
111,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy struktyryzowany, gold, microfaza, dł.725mm, gr.14mm, szer.130mm, klasa Family"
112,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy struktyryzowany, gold, microfaza, mix dł. 1465-725mm, gr.14mm, szer.130mm, klasa Family"
113,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier matowy grafit,microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
114,2,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., lakier matowy, grafit, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Natur"
115,2,"Deska Gingerbread, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 1-lam., lakier matowy, szczotkowana, grafit, gr.14 mm, szer.180mm, dł. 2200mm, klasa natur"
116,2,"Deska Barclick,dąb 1-lam, lakier matowy,popiel 2,faza dwustronna, dł.2200mm, gr.14mm, szer.207mm, klasa majster"
117,2,"Deska Barclick, dąb eur., wkładka sklejka, 3-lam., lakier matowy, popiel 2, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Natur"
118,2,"Deska Barclick, wkładka sklejka, dąb eur., 1-lamelowa, lakier matowy, popiel 2, szczotkowana, faza czterostronna, dł. 2200mm, gr.14mm, szer.180mm, klasa Family"
119,2,"Deska Barclick dąb 1-lamelowa lakier matowy,microfaza, walnut, gr.14 mm, szer.130 mm, dł.725 mm, klasa country"
120,2,"Deska Barclick dąb 1-lamelowa lakier matowy,microfaza, walnut, gr.14 mm, szer.130 mm, dł.1465 mm, klasa country"
121,2,"Deska barclick,warstwa sosna, wkladka sklejka, dąb 1 lam,lakier matowy, White-wash szczotka,dl.2200mm,gr.14mm,szer.130mm, klasa Family"
122,2,"Deska barclick,warstwa sosna, wkladka sklejka, dąb 1 lam,lakier matowy, White-wash szczotka,dl.1092mm,gr.14mm,szer.130mm, klasa Family"
123,2,"Deska Barclick, dąb 1-lam, lakier matowy, white-wash, dł.1082mm, gr.14mm, szer.180mm, klasa Majster"
124,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier matowy, gr.14 mm, szer.180 mm, dł. 1800 mm, klasa family"
125,2,"Deska Barclick, dąb 1-lam,  lakier matowy, faza czterostronna, dł.1800mm, gr.14mm, szer.180mm, klasa Majster"
126,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier matowy, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
127,2,"Deska Barclick, dąb eur., wkładka sklejka, 3-lam., lakier matowy, szczotkowana, microfaza, gr.14 mm, szer.130mm, dł. 1092mm, klasa Family"
128,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, lakier matowy, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa family"
129,2,"Deska Barclick,dąb 1-lam, lakier matowy,szczotkowany, faza czterostronna, dł.1092 mm, gr.14mm, szer.130mm, klasa vintage"
130,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, faza, lakier matowy, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
131,2,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., lakier matowy, faza czterostronna, szczotka, dł.1092mm, gr.14mm, szer.180mm, klasa Majster"
132,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, antic, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa rustic"
133,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa family"
134,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier półmatowy, faza czterostronna,  gr. 14mm, szer.130 mm, dł. 2200 mm, klasa Majster"
135,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa natur"
136,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa select"
137,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa country"
138,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa family"
139,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier półmatowy, faza czterostronna,  gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
140,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa natur"
141,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, lakier standard, gr.14 mm, szer.130 mm, dł. 1092 mm, klasa various"
142,2,"Deska Barclick, dąb eur. 1-lam, lakier matowy, faza dwustronna, dł. 1082mm, gr.14mm, szer.130mm, klasa Majster"
143,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, gr.14 mm, szer.130 mm, dł. 725 mm, klasa family"
144,2,"Deska Barclick, dąb europejski, 1-lamelowa, lakier półmatowy, gr. 14mm, szer.130 mm, dł. 725mm, klasa Majster"
145,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, gr.14 mm, szer.130 mm, dł. 725 mm, klasa rustic"
146,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, lakier standard, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa rustic"
147,2,"Deska Barclick, dąb europejski, warstwa sosnam 1-lamelowa, lakier półmatowy, dł. 1092mm, gr.14mm, szer.130mm, klasa Various"
148,2,"Deska Barclick, dąb eur., warstwa sosna, 1-lamelowa, lakier standard,gr.14mm,szer.130 mm, mix długości 725mm/1465mm, klasa family"
149,2,"Deska Barclick, dąb eur. 1-lam, lakier półmatowy, dł. 1082mm, gr.14mm, szer.180mm, klasa Majster"
150,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, olej, czarny, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
151,2,"Deska Barclick, dąb eur., wkładka sklejka, 1-lam., olej UV, szczotka, faza dwustronna, dł.1082mm, gr.14mm, szer.180mm, klasa Majster"
152,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, faza czterostronna, olej, gr.14 mm, szer.180 mm, dł. 2200 mm, klasa family"
153,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, faza,olej, gr.14 mm, szer.130 mm, dł. 2200 mm, klasa family"
154,2,"Deska Barclick, dąb europejski, 1-lamelowa, olej UV, faza czterostronna, szczotka, gr. 14mm, szer.130 mm, dł. 2200 mm, klasa Majster"
155,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, szczotkowana, faza, olej nat., gr.14 mm, szer.180 mm, dł. 2200 mm, klasa country"
156,2,"Deska Barclick,dąb europejski,warstwa sosna,1-lamelowa,olej,szczotkowana, faza czterostronna,dł.1092mm,gr.14mm,szer.180mm,klasa various"
157,2,"Deska Barclick, dąb europejski, warstwa sosna, 1-lamelowa, olej oksydacyjny 2 popiel, szczotkowany, microfaza czterostronna, gr.14mm, szer.130mm, dł.1092mm, klasa family"
158,2,"Deska Barclick, dąb europejski, 1-lamelowa, olej naturalny oksydacyjny 2, popiel, microfaza, szczotka, gr. 14mm, szer.130 mm, dł. 1092mm, klasa Majster"
159,2,"Deska barclick, dąb europejski, warstwa sosna, 1-lamelowa, surowa, gr.14 mm, szer.180 mm, dł. 1092 mm, klasa family"
160,2,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.207mm, dł. 2200mm, klasa family"
161,2,"Deska Panna Cotta, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, szczotkowana, biały pearl, gr.14 mm, szer.207mm, dł. 2200mm, klasa majster"
162,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, biały,  szer.207 mm, dł. 2200 mm, klasa family"
163,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, biały,  szer.207 mm, dł. 1092 mm, klasa family"
164,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, biały,  szer.207 mm, dł. 1092 mm, klasa rustic"
165,2,"Deska barclick, dąb europejski, warstwa sosna+sklejka, 3-lamelowa, lakier matowy, ceram 2, szczotkowana , gr.14 mm, szer.207 mm, dł. 1092 mm, klasa family"
166,2,"Deska Cherry Chocolate, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, szczotkowana, choco, gr.14 mm, szer.207mm, dł. 1092mm, klasa family"
167,2,"Deska Barclick 5Gs, wkładka sklejka, dąb eur. 3-lamelowa, lakier matowy, Cherry Chocolate  dł. 1082mm, gr.14mm, szer.207 mm, klasa Majster"
168,2,"Deska Cheesecake, Barclick, dąb europejski, warstwa sosna, wkładka sklejka, 3-lam., lakier matowy, white-wash, cream, gr.14 mm, szer.207mm, dł. 2200mm, klasa family"
169,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy, szczotkowana, gr.14 mm, szer.207 mm, dł. 1092 mm, klasa family"
170,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier matowy,  szer.207 mm, dł. 2200 mm, klasa family"
171,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, antic,  szer.207 mm, dł. 1092 mm, klasa family"
172,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, szczotkowana, lakier standard, espresso,  szer.207 mm, dł. 2200 mm, klasa standard"
173,2,"Deska Barclick, wkładka sklejka, dąb eur., 3-lamelowa, lakier półmatowy, espresso, szczotkowana, dł. 1092mm, gr.14mm, szer.207mm, klasa Family"
174,2,"Deska Barclick, wkładka sklejka, dąb eur., 3-lamelowa, lakier półmatowy, espresso, szczotkowana, dł. 1082mm, gr.14mm, szer.207mm, klasa majster"
175,2,"Deska Barclick, wkładka sklejka, dąb eur. 3-lamelowa, lakier półmatowy, gold,  dł. 1092mm, gr.14mm, szer.207 mm, klasa family"
176,2,"Deska barclick, dąb europejski, warstwa sosna, 3-lamelowa, lakier standard, gold,gr.14 mm szer.207 mm, dł. 1092 mm, klasa standard"
177,2,"Deska Barclick, wkładka sklejka, dąb eur. 3-lamelowa, lakier półmatowy, gold,  dł. 1082mm, gr.14mm, szer.207 mm, klasa Majster"
